ID,Latitude,Longitude,Nama_warung,Alamat,Halal,Area_merokok,Harga,Tempat_parkir,Masakan,Makanan,Jenis_warung,Makan_ditempat,Rating,Review,Gambar,kriteria
598,-7.7204847999999995,110.3783982,Warung Makan Mangut Lele,"Gondanglegi, Sariharjo, Kec. Ngaglik, Kabupaten Sleman",halal,Ada,Murah,off_street_parking,"Jawa,Indonesia,Yogyakarta",Mangut Lele,Quick Bites,Dine-in/Takeaway,3.8,6,AF1QipOh7P5OJdWMz9BeVSdxCi8nFS6fuicJhEepksut=s644-k-no,halal Ada Murah off_street_parking
599,-7.834325,110.3421229,Mangut Lele KKHI,"Jl. Mrisi No.01, Gn. Cilik, Tirtonirmolo, Kec. Kasihan, Bantul",halal,Ada,Menengah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Mangut Lele,"Restoran kasual,Quick Bites",Dine-in/Takeaway,5.0,16,AF1QipP_fibmyIbY3pkBb25Sy7d4EsST-AhMeHy10WYo=s563-k-no,halal Ada Menengah on_street_parking
600,-7.7597571,110.46479699999999,Mangut Setan Jogja,"Jl. Cangkringan No.Km 1,5, Somo Daran, Tirtomartani, Kec. Kalasan, Kabupaten Sleman",halal,Ada,Murah,off_street_parking,"Jawa,Indonesia,Yogyakarta",Mangut Lele,"Restoran kasual,Quick Bites",Dine-in/Takeaway,4.9,12,AF1QipNwxb1N6StgATsEjYlXIhCxjALnQHENYVNsEf1V=s635-k-no,halal Ada Murah off_street_parking
601,-7.8977512999999995,110.33143340000001,Mangut Rejeki,"Jl. Karanggayam, Karanggayam, RT.05, Karangbayam, Bantul",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Mangut Lele,"Restoran kasual,Quick Bites",Dine-in/Takeaway,4.8,34,AF1QipMd3qBh5mMOUMMFHsRIptaHoA6l6mC4YNKy-S0K=s644-k-no,halal Ada Murah on_street_parking
602,-7.8472738,110.3600113,Pondok Mangut,"Jl. Parangtritis No.Km 5.6, Pandes, Kec. Sewon, Bantul",halal,Ada,Menengah,off_street_parking,"Jawa,Indonesia,Yogyakarta",Mangut Lele,"Restoran kasual,Quick Bites",Dine-in/Takeaway,5.0,1,AF1QipOrMMZdg2Z6nb4Y_-q8rZ75824hjvH9j0s3fNKn=s544-k-no,halal Ada Menengah off_street_parking
603,-7.886125099999999,110.3385879,Warung Nasi Bu Rudi,"Pasutan, Trirenggo, Kec. Bantul, Bantul",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta","Nasi Campur,Mangut Lele",Quick Bites,Dine-in/Takeaway,4.7,6,AF1QipO1qWNbwEZXTrQQdRpVbm5g_Uk8EoKIEUjLyVxG=s563-k-no,halal Ada Murah on_street_parking
604,-7.873827799999999,110.3361731,Komeni,"Jl. Bantul No.9,5, Sawahan, Pendowoharjo, Kec. Sewon, Bantul",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta","Nasi Campur,Mangut Lele",Quick Bites,Dine-in/Takeaway,4.4,42,AF1QipMOFN3st7ELtjV35jV-mvCJAzTfNGJqQwmVpXlq=s563-k-no,halal Ada Murah on_street_parking
605,-7.9019509999999995,110.3007068,Angkringan Ndeso Pojok Blumbang,"Gesikan I, Wijirejo, Kec. Pandak, Bantul",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta","Nasi Campur,Gorengan","Quick Bites,Angkringan",Dine-in/Takeaway,5.0,1,AF1QipMiwWiK-4S-SDSks59YhHGyzN5iGR49DfGROKiO=s846-k-no,halal Ada Murah on_street_parking
606,-7.9419438,110.2079672,Rumah Makan Arjo Kantor,"Area Sawah, Pandowan, Kec. Galur, Kabupaten Kulon Progo",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta","Nasi Campur,Mangut Lele",Quick Bites,Dine-in/Takeaway,4.6,7,AF1QipM-XnXhcomXK2bD3N3TSKmRhVuVeAri0FqBxwa8=s746-k-no,halal Ada Murah on_street_parking
607,-7.8713847999999995,110.34586599999999,Waroeng OMAH SAWAH,"Gatak, Timbulharjo, Kec. Sewon, Bantul",halal,Ada,Menengah,off_street_parking,"Jawa,Indonesia,Yogyakarta","Ikan,Seafood,Nasi Campur,Mangut Lele","Restoran kasual,Quick Bites,Restoran Keluarga",Dine-in/Takeaway,4.4,1069,AF1QipOo11k11S7ENEgMFnZYPjy34eQehvs-tmj2NUQz=s846-k-no,halal Ada Menengah off_street_parking
608,-7.8479144,110.3589971,Waroeng Pohon Omah Sawah,"Jalan Parangtritis KM. 6 No.217, Glondong, Panggungharjo, Kec. Sewon, Bantul",halal,Ada,Menengah,off_street_parking,"Jawa,Indonesia,Yogyakarta","Ayam,Ikan,Seafood,Mangut Lele,Ayam Bakar","Restoran kasual,Quick Bites",Dine-in/Takeaway,4.4,4643,AF1QipPqSwGV_W7HfAVtpOmvgtOAvl6KojkR2vow1oRE=s563-k-no,halal Ada Menengah off_street_parking
609,-7.7537194000000005,110.44079620000001,Eyang Uti Garden&Coffee,"Jalan Raya Kadisoka No 1 Kadisoka Purwomartani, Kadisoko, Maguwoharjo, Kec. Kalasan, Kabupaten Sleman",halal,Ada,Menengah,off_street_parking,"Jawa,Indonesia,Yogyakarta","Ayam,Sop,Kopi,Mangut Lele,Ayam Bakar","Kafe,Restoran kasual,Quick Bites,Restoran Keluarga",Dine-in/Takeaway,4.5,475,AF1QipOz7CBzTsLlTjaDlQ1A9TtwjvJTa5dx_b_dIiU=s508-k-no,halal Ada Menengah off_street_parking
610,-7.8762270999999995,110.3517605,RM & Restoran Parangtritis,"Jl. Parangtritis, Balong, Timbulharjo, Kec. Sewon, Bantul",halal,Ada,Menengah,off_street_parking,"Jawa,Indonesia","Ayam,Bebek,Ikan,Seafood,Soto,Sop,Bakso,Mangut Lele,Ayam Bakar,Ayam Keremes","Restoran kasual,Quick Bites,Restoran Keluarga",Dine-in/Takeaway,4.3,1020,AF1QipO4fS1e2ErsyEDJQ5wD_DJGZxH5gA0KD2LnHyJr=s483-k-no,halal Ada Menengah off_street_parking
611,-7.749822900000001,110.20921580000001,"Warung Makan ""IWAK PROGO""","Jl.Raya pasar kenteng ,Bejaten, Bejanten, Jati Sarono, Nanggulan, Kabupaten Kulon Progo",halal,Ada,Menengah,off_street_parking,"Jawa,Indonesia,Yogyakarta","Ikan,Seafood,Mangut Lele","Restoran kasual,Quick Bites",Dine-in/Takeaway,4.3,223,AF1QipOhhLM69Lno6sSESc4BDDmWfwA-l1Vtb-xH9o1O=s563-k-no,halal Ada Menengah off_street_parking
612,-7.762314,110.41303149999999,BURKAJO (Bubur Kacang Ijo Varian Rasa),"Gg. Amarto, Ngropoh, Condongcatur, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,Indonesia,Bubur Kacang Ijo,"Quick Bites,Street Food",Dine-in/Takeaway,3.8,13,AF1QipO9z2lyg5DcOM0Bgvo14dmKGkI8QoQLMh2P5-VA=s563-k-no,halal Ada Murah on_street_parking
613,-7.745358900000001,110.41270959999999,Bubur Kacang Ijo Madura,"Jl. Enau Tim. No.12a, Jetis, Wedomartani, Kec. Ngemplak, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,Indonesia,Bubur Kacang Ijo,"Quick Bites,Street Food",Dine-in/Takeaway,4.8,4,AF1QipNEC37AEPprFwLeb3aTWSKPIZhwzMPapZfU2HNK=s846-k-no,halal Ada Murah on_street_parking
614,-7.7727494,110.4234338,Bubur Kacang Ijo Cabang Maguwo,"Jl. K.H. Muhdi No.Sombomerten Demangan, Demangan, Maguwoharjo, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,Indonesia,Bubur Kacang Ijo,"Quick Bites,Street Food",Dine-in/Takeaway,4.8,10,AF1QipOgUrKjoPTD9MfyR4F-egnZx-mfT9ggwzVF-cJ3=s644-k-no,halal Ada Murah on_street_parking
615,-7.788277900000001,110.3877504,Bubur Kacang Ijo Dan Es Kacang Ijo Madura.,"Jl. Munggur No.30b, Demangan, Kec. Gondokusuman, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,Indonesia,Bubur Kacang Ijo,"Quick Bites,Street Food",Dine-in/Takeaway,4.6,18,AF1QipMmFWOIilY3dvA4beGf2B8jKWXSQB0GIgHGdAWe=s483-k-no,halal Ada Murah on_street_parking
616,-7.7550895,110.3877131,Bubur Kacang Ijo Madura Cak Adit,"Kentungan, Condongcatur, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,Indonesia,Bubur Kacang Ijo,"Quick Bites,Street Food",Dine-in/Takeaway,4.5,48,AF1QipNPMsehVbzHsRx6QEsQTo3D3ir6cKBkXOHj6bi8=s635-k-no,halal Ada Murah on_street_parking
617,-7.7247664,110.4038364,BUBUR KACANG IJO MADURA NGLABAN,"Jl. Bima No.45-43, Nglaban, Sinduharjo, Kec. Ngaglik, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,Indonesia,Bubur Kacang Ijo,"Quick Bites,Street Food",Dine-in/Takeaway,4.3,53,AF1QipP8F1sBTmjThcQy5BYb81aknDuJiLioPvhIVb20=s508-k-no,halal Ada Murah on_street_parking
618,-7.786180099999999,110.41038870000001,Bubur & Es Kacang Hijau Madura Gowok,"Jl. Raya Janti No.40-48, Gowok, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,Indonesia,Bubur Kacang Ijo,"Quick Bites,Street Food",Dine-in/Takeaway,4.4,25,AF1QipN7k799-Mzms2XF-hv9up8RdZ6W08zcE3wLyJty=s644-k-no,halal Ada Murah on_street_parking
619,-7.8227349,110.3896272,Bubur Kacang Ijo Umbulharjo,"Giwangan, Kec. Umbulharjo, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,Indonesia,Bubur Kacang Ijo,"Quick Bites,Street Food",Dine-in/Takeaway,4.3,48,AF1QipO4BjBVx7-B8UAb3hscR5wK7gg-_I0HBFcyjyLI=s635-k-no,halal Ada Murah on_street_parking
620,-7.8119434000000005,110.3887533,Bubur Kacang Ijo Madura Umbulharjo,"Jl. Babaran No.77, Pandeyan, Kec. Umbulharjo, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,Indonesia,Bubur Kacang Ijo,"Quick Bites,Street Food",Dine-in/Takeaway,4.7,104,AF1QipPCpFVrEtpBbmsG4K_62BrqrYlxR3pRmjOvhOxm=s635-k-no,halal Ada Murah on_street_parking
621,-7.7828247,110.36875690000001,Bubur Kacang Ijo Bang Oen Gondolayu,"Cokrodiningratan, Kec. Jetis, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,Indonesia,Bubur Kacang Ijo,Quick Bites,Dine-in/Takeaway,4.3,6,AF1QipPTxzru3nHkVQVh5pYNxXiw4CMT9-t5UW09UjIA=s563-k-no,halal Ada Murah on_street_parking
622,-7.770605000000001,110.4052538,Es Burjo Nusantara,"Jl. Perumnas No.138-50, Dabag, Condongcatur, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,Indonesia,Bubur Kacang Ijo,"Toko Minuman,Quick Bites,Street Food",Dine-in/Takeaway,5.0,6,AF1QipNptAB186LxqCPANrO4VzIoIt1Jwp_nGKkBbGt0=s846-k-no,halal Ada Murah on_street_parking
623,-7.7992386,110.35234390000001,Bubur Kacang Ijo & Bubur Ayam Murni,"Jl. HOS Cokroaminoto, Pakuncen, Wirobrajan, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta","Ayam,Mie,Nasi Campur,Bubur Kacang Ijo","Quick Bites,Warmindo/Burjo",Dine-in/Takeaway,4.3,34,AF1QipNTwYMmnEFNNclM3rYWimtg5QOh4MLzWw2qskJW=s643-k-no,halal Ada Murah on_street_parking
624,-7.793994199999999,110.3782759,"Warung Makan Indomie (warmindo) & burjo "" MURNI ""","Jl. Tunjung Baru No.1 A, Baciro, Kec. Gondokusuman, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta","Ayam,Mie,Nasi Campur,Bubur Kacang Ijo","Quick Bites,Warmindo/Burjo",Dine-in/Takeaway,4.6,812,AF1QipMVsB4-elr6CltxTOX6AutFV5eTT18eAKQka3yL=s635-k-no,halal Ada Murah on_street_parking
625,-7.7608253,110.38050159999999,"Aneka Bubur ""Assalam""","Karang Wuni, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,off_street_parking,Indonesia,Bubur Kacang Ijo,Quick Bites,Dine-in/Takeaway,4.1,25,AF1QipOq3xTBvrKYw7qrCUaSJXev_eFTOgqcV8jTRAiG=s483-k-no,halal Ada Murah off_street_parking
626,-7.7940062999999995,110.3782257,Burjoan Murni,"Jl. Tunjung Baru, Baciro, Kec. Gondokusuman, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,Indonesia,Bubur Kacang Ijo,Quick Bites,Dine-in/Takeaway,4.6,56,AF1QipPYBfCZgHA7kei1yHNc0sUe7FjqAVsnpoUq2gs5=s635-k-no,halal Ada Murah on_street_parking
627,-7.770102099999999,110.4097162,Burjo Andeska Seturan 05,"Jalan Seturan Depok, Kledokan, Caturtunggal, Sleman, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta","Ayam,Mie,Nasi Campur,Bubur Kacang Ijo","Quick Bites,Warmindo/Burjo",Dine-in/Takeaway,4.3,1343,AF1QipOUvN_rMB2ig8YCLPMFCAjzBJtwXutti8zNUr6h=s508-k-no,halal Ada Murah on_street_parking
628,-7.755619800000001,110.39000700000001,Warmindo Maharasa 16,"Jl. Gondang Raya, Kentungan, Condongcatur, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta","Ayam,Mie,Nasi Campur,Bubur Kacang Ijo","Quick Bites,Warmindo/Burjo",Dine-in/Takeaway,4.3,1125,AF1QipP0QmIh7eVUR4eEMtPLHm8bAyPo9HKRg6TbrKAM=s725-k-no,halal Ada Murah on_street_parking
629,-7.881141099999999,110.310773,Bubur kacang ijo madura A-ing,"Jl. Pajangan, Iroyudan, Guwosari, Kec. Pajangan, Bantul",halal,Ada,Murah,on_street_parking,Indonesia,Bubur Kacang Ijo,"Quick Bites,Street Food",Dine-in/Takeaway,4.9,24,AF1QipPGxK02qZpTYfTvaB4gx4X5DRm4QO9XLk3w7Whq=s635-k-no,halal Ada Murah on_street_parking
630,-7.7665169999999994,110.4025058,Burjo Borneo,"Jl. Jawa No.2, Dabag, Condongcatur, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Kalimantan,Indonesia","Ayam,Nasi Goreng,Nasi Kuning,Mie,Soto,Nasi Campur,Bubur Kacang Ijo","Restoran kasual,Quick Bites,Warmindo/Burjo",Dine-in/Takeaway,4.5,1626,AF1QipPqHs3VcmZjrXi3XTmtoEYsvafPru-NFI2fmzcT=s644-k-no,halal Ada Murah on_street_parking
631,-7.7548276,110.3765432,Warung Burjo Barokah,"Jl. Pogung Lor No.262, Pogung Lor, Sinduadi, Kec. Mlati, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta","Ayam,Mie,Nasi Campur,Bubur Kacang Ijo","Quick Bites,Warmindo/Burjo",Dine-in/Takeaway,4.5,100,AF1QipPib84loc-mC7cLr3zzBkEgpKhVeTYGJBSJe4Oo=s725-k-no,halal Ada Murah on_street_parking
632,-7.783873799999999,110.38706599999999,Gorengan PAK BUDIMAN,"Klitren, Kec. Gondokusuman, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Dine-in/Takeaway,4.6,26,AF1QipN0bVgrIKtaJDjUsftkf3oHN83XmVFzELz3oe3P=s483-k-no,halal Ada Murah on_street_parking
633,-7.803271400000001,110.3797993,Gorengan & Camilan Arifa,"Jl. Sentul Rejo No.647, Wirogunan, Kec. Mergangsan, Kota Yogyakarta",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,Quick Bites,Cuma Takeaway,4.8,17,AF1QipOYqhs_3BA-Koc71EKvLtJ7JVdjjyjQUhhzVg8H=s508-k-no,halal Tidak Murah on_street_parking
634,-7.795473599999999,110.3530332,Gorengan Kuncen,"Jl. HOS Cokroaminoto No.58, Pakuncen, Wirobrajan, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Dine-in/Takeaway,4.4,14,AF1QipMDXBuPW2a0IOiDEjB7IDRzTfaUnUGef15xBlmY=s644-k-no,halal Ada Murah on_street_parking
635,-7.818069599999999,110.3608418,Gorengan pak bik,"Jl. Suryodiningratan No.23, Suryodiningratan, Kec. Mantrijeron, Kota Yogyakarta",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,5.0,11,AF1QipOY0nntSXkX0l9OznoLPGYx5eoa8a-XdY2Dk58G=s635-k-no,halal Tidak Murah on_street_parking
636,-7.829103699999999,110.3352494,"Gorengan ""BERKAH"" Ibu Agus","Jl. Bibis Raya Jl. Kembaran No.RT 03, Kembaran, Tamantirto, Kec. Kasihan, Bantul",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,5.0,6,AF1QipOhdzrT1KVHfwFK2wwQFvr7LDDKna1mictD7ved=s644-k-no,halal Tidak Murah on_street_parking
637,-7.8050663,110.4284608,Gorengan Pak Giyono,"Jl. Raya Berbah, Mojokerten, Sendangtirto, Kec. Berbah, Bantul",halal,Ada,Murah,on_street_parking,Indonesia,Gorengan,Quick Bites,Dine-in/Takeaway,4.5,22,AF1QipOQZ9BhR5kacL85qNiEIblBEtJ5do7VJq4Hj774=s563-k-no,halal Ada Murah on_street_parking
638,-7.785370299999999,110.3808933,Gorengan Mbok Sri,"Jl. Klitren Lor GK 3 No.82, Klitren, Kec. Gondokusuman, Kota Yogyakarta",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,4.7,15,AF1QipNQjhOkqXQl10AcpOjI_3XqY_3LAS2hfpowZ2fX=s563-k-no,halal Tidak Murah on_street_parking
639,-7.8136551999999995,110.3281783,sijudes gorengan sore,"Jl. Sunan Kudus No.10-9, Gatak, Tamantirto, Kec. Kasihan, Bantul",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,4.8,4,AF1QipOmo45N0gXGpb8KhlaxMpa-r2jWRA62zhJH8w1m=s508-k-no,halal Tidak Murah on_street_parking
640,-7.8020547,110.3826763,ANEKA GORENGAN MOLEN 97,"Jln.Soga 2B (Pojok Kulon TMP Kusumanegara, Tahunan, Kec. Umbulharjo, Kota Yogyakarta",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,5.0,2,AF1QipPC9wU8cw_oGuj9eW0jvyppRlIqWS14hbYiZKss=s791-k-no,halal Tidak Murah on_street_parking
641,-7.8120270000000005,110.41540890000002,Gorengan natnut,"Jl. Brojogaten Raya, Kalangan, Baturetno, Kec. Banguntapan, Bantul",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,4.8,6,AF1QipNYmIb3Jmborf6HW9RY3dd_JI018SHs9-Zd3v2y=s846-k-no,halal Tidak Murah on_street_parking
642,-7.806648599999999,110.34113190000001,Gorengan Aska,"Jl. Sonosewu, Sonosewu, Ngestiharjo, Kec. Kasihan, Bantul",halal,Ada,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Dine-in/Takeaway,5.0,1,AF1QipPFXFTGIl7_k2GqamG054drJRsiAwieMNRgocep=s846-k-no,halal Ada Murah on_street_parking
643,-7.779669500000001,110.3427821,Gorengan Bu Sri,"Ngupasan, Jl. Ngapak - Kentheng No.5, Area Sawah, Banyuraden, Gamping, Sleman ",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,5.0,1,AF1QipOGPKHePILyc1oWng9yJLMTqk8cSPZNBdrPd3qP=s483-k-no,halal Tidak Murah on_street_parking
644,-7.780239999999999,110.3672219,Aneka gorengan sangaji,"Jl. A.M. Sangaji No.37, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,5.0,2,AF1QipN0piv2Byet1RP4bBdNQPxHr8vHDSWw_T1-mh6r=s644-k-no,halal Tidak Murah on_street_parking
645,-7.8506211,110.34853909999998,Boss Gorengan,"Jl. Jogoripon, Area Sawah, Pendowoharjo, Kec. Sewon, Bantul",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,5.0,4,AF1QipP0Nhd36PgSrMxrUvQrcmL6cnAAAYuLBYW_hGEd=w529-h298-k-no,halal Tidak Murah on_street_parking
646,-7.7815787,110.4161811,GORENGAN TB,"Jl. Babarsari Jl. Tambak Bayan, Tambak Bayan, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,5.0,1,AF1QipMAKQNmoFixdYTbV576IlX4GCP5tgfaPXYGuGVN=s508-k-no,halal Tidak Murah on_street_parking
647,-7.8308365,110.36712659999998,Gorengan Mr. JAKI,"Saman, Bangunharjo, Kec. Sewon, Bantul",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,5.0,1,AF1QipMAoCIX-bx4rCen4UN5ekJGrNnCycq-3awLHy3S=s846-k-no,halal Tidak Murah on_street_parking
648,-7.7678246,110.3959781,Gorengan Bu Tini,"Jl. Tantular, Kaliwaru, Condongcatur, Kec. Depok, Kabupaten Sleman",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,4.3,20,AF1QipNilZtDCk_j8-D6cwM3t7z7pjIWP3wP3pyjC5uG=s563-k-no,halal Tidak Murah on_street_parking
649,-7.7799048,110.34457520000001,Gorengan Pak Anton Lawang Agung,"Jl. Nusa Indah, Kwarasan, Nogotirto, Kec. Gamping, Kabupaten Sleman",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,4.6,5,AF1QipOWz-uZWQvEwEyI7mOygEhGDIjQA2Vjza9jx06e=s846-k-no,halal Tidak Murah on_street_parking
650,-7.7662418,110.3811496,Gorengan Barokah,"Kocoran, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,4.9,7,AF1QipPzrB8r7F18r3T6uifEXYY9601JYXDDXgpwZcrP=s846-k-no,halal Tidak Murah on_street_parking
651,-7.7667961,110.3689676,Warung Gorengan Bu Jum,"Jl. Monjali No.96, Kutu Dukuh, Sinduadi, Kec. Mlati, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Dine-in/Takeaway,4.8,6,AF1QipO0yRIccsbbnK2X8JVLrFDqJTYzm9qlHFvp3zoK=s644-k-no,halal Ada Murah on_street_parking
652,-7.7542689,110.3835926,Gorengan Bu Asih,"Manggung, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Dine-in/Takeaway,4.0,2,AF1QipM-QaTzycvwPZWtVsma_dfygxRzm-gGzjN013fK=s635-k-no,halal Ada Murah on_street_parking
653,-7.764124799999999,110.36915090000001,Gorengan Mbah Kampong 86,"JL. Monjali, No. 65 RT 07/RW 37, Karangjati, Kutu Dukuh, Sinduadi, Kec. Mlati, Kabupaten Sleman",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,5.0,2,AF1QipMbcQoD_kuSK_2paHKGhwwt5cwOphHG2ZWOUapQ=s644-k-no,halal Tidak Murah on_street_parking
654,-7.7652125,110.3819024,Gorengan Bu Santo,"Gg. Gayamsari I No.16, Kocoran, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,4.5,2,AF1QipN3lE58j0_f4yodNUr23BP_z7QQXyjuN311hNRP=s483-k-no,halal Tidak Murah on_street_parking
655,-7.877871799999999,110.32645009999999,Gorengan SorNongko,"Jl. Pemuda No.52, Teruman, Bantul, Kec. Bantul, Bantul",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,5.0,9,AF1QipNCUh2KARU_1_MNQyzYpUhsSfjGGeNPJMUyDmYH=s635-k-no,halal Tidak Murah on_street_parking
656,-7.7499465,110.4194581,Gorengan Wakidin,"Jenengan, Maguwoharjo, Kec. Depok, Kabupaten Sleman",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,5.0,1,AF1QipPQgPyo86IN-uhbT1fSmFEaES1tCVjZG4g-oy1V=s563-k-no,halal Tidak Murah on_street_parking
657,-7.7712273000000005,110.36173090000001,gorengan & molen karangwaru lor,"Jl. Gotong Royong No.10, Karangwaru, Kec. Tegalrejo, Kota Yogyakarta",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,5.0,1,AF1QipOV9FXKUkyNwd_PLQuXm0EkCmEj1wg1q3cOP64=s635-k-no,halal Tidak Murah on_street_parking
658,-7.7493228,110.4714264,Gorengan Rizqi,"Unnamed Road, Karang Nongko, Tirtomartani, Kec. Kalasan, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Dine-in/Takeaway,4.1,7,AF1QipO-DxOn0JADn4Iq58hIqHFS3VeSN8yGef63pnsa=s644-k-no,halal Ada Murah on_street_parking
659,-7.7559707,110.39828840000001,Gorengan & tahu walik Om Nanang,"Jl. Anggajaya 2 No.84b, Sanggrahan, Condongcatur, Kec. Depok, Kabupaten Sleman",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,5.0,1,AF1QipMHhWBnzldXibCmvofn3-zz7nwuaoA8JzuRb0Py=s635-k-no,halal Tidak Murah on_street_parking
660,-7.767518300000001,110.3928844,"Toembas.id 2 (Pisang aroma, pisang coklat dan aneka gorengan)","Jl. Selokan Mataram, Santren, Condongcatur, Kec. Depok, Kabupaten Sleman",halal,Tidak,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Cuma Takeaway,5.0,1,AF1QipPhJTEKoWfaqRTHSViRiDj1jKmkOMu2lpPl-_bV=s483-k-no,halal Tidak Murah on_street_parking
661,-7.745585,110.4125517,Gorengan Masedo,"Jl. Candi Gebang, Jetis, Wedomartani, Kec. Ngemplak, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,Indonesia,Gorengan,"Quick Bites,Street Food",Dine-in/Takeaway,4.5,2,AF1QipOG_HcqPEqTqHcEHXiMJFMSUjrN4rqFkMSoNYWb=s846-k-no,halal Ada Murah on_street_parking
